"LOCATION","Country","MEASURE","Measure","AGE","Age group","DEFINITION","Definition","METHODO","Methodology","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2020","2020","PER","Persons","0","Units",,,1872147,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2004","2004","NBR","Number","0","Units",,,869194,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2005","2005","NBR","Number","0","Units",,,856874,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2006","2006","NBR","Number","0","Units",,,844113,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2007","2007","NBR","Number","0","Units",,,843736,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2008","2008","NBR","Number","0","Units",,,852286,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2009","2009","NBR","Number","0","Units",,,840762,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2010","2010","NBR","Number","0","Units",,,840520,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2011","2011","NBR","Number","0","Units",,,835804,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2012","2012","NBR","Number","0","Units",,,831086,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2013","2013","NBR","Number","0","Units",,,834613,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2014","2014","NBR","Number","0","Units",,,815487,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2015","2015","NBR","Number","0","Units",,,811667,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2016","2016","NBR","Number","0","Units",,,826763,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2017","2017","NBR","Number","0","Units",,,835676,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2018","2018","NBR","Number","0","Units",,,841975,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2019","2019","NBR","Number","0","Units",,,825448,,
"LVA","Latvia","HHD","Total number of households","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2020","2020","NBR","Number","0","Units",,,824774,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2004","2004","EUR","Euro","0","Units",,,2958,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2005","2005","EUR","Euro","0","Units",,,3427,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2006","2006","EUR","Euro","0","Units",,,4556,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2007","2007","EUR","Euro","0","Units",,,5720,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2008","2008","EUR","Euro","0","Units",,,6701,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2009","2009","EUR","Euro","0","Units",,,5714,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2010","2010","EUR","Euro","0","Units",,,5146,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2011","2011","EUR","Euro","0","Units",,,5834,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2012","2012","EUR","Euro","0","Units",,,6379,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2013","2013","EUR","Euro","0","Units",,,6747,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2014","2014","EUR","Euro","0","Units",,,7378,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2015","2015","EUR","Euro","0","Units",,,7883,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2016","2016","EUR","Euro","0","Units",,,8420,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2017","2017","EUR","Euro","0","Units",,,9351,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2018","2018","EUR","Euro","0","Units",,,10262,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2019","2019","EUR","Euro","0","Units",,,11612,,
"LTU","Lithuania","INCCTOTAL","Mean disposable income (current prices)","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2020","2020","EUR","Euro","0","Units",,,13052,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2004","2004","PER","Persons","0","Units",,,3411197,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2005","2005","PER","Persons","0","Units",,,3387278,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2006","2006","PER","Persons","0","Units",,,3367727,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2007","2007","PER","Persons","0","Units",,,3356238,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2008","2008","PER","Persons","0","Units",,,3183856,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2009","2009","PER","Persons","0","Units",,,3141976,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2010","2010","PER","Persons","0","Units",,,3052588,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2011","2011","PER","Persons","0","Units",,,3003641,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2012","2012","PER","Persons","0","Units",,,2971905,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2013","2013","PER","Persons","0","Units",,,2943472,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2014","2014","PER","Persons","0","Units",,,2921262,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2015","2015","PER","Persons","0","Units",,,2888558,,
"LTU","Lithuania","IND","Total number of individuals","TOT","Total population","CURRENT","Current definition","METH2012","New income definition since 2012","2016","2016","PER","Persons","0","Units",,,2847904,,
